x,y,time,date
2025-10-05 21:30:21+05:30,0.73680325,21:30:21,2025-10-05
2025-10-05 21:30:22+05:30,0.73272499,21:30:22,2025-10-05
2025-10-05 21:30:23+05:30,0.69748683,21:30:23,2025-10-05
2025-10-05 21:30:24+05:30,0.71557572,21:30:24,2025-10-05
2025-10-05 21:30:25+05:30,0.74799385,21:30:25,2025-10-05
2025-10-05 21:30:26+05:30,0.76191582,21:30:26,2025-10-05
2025-10-05 21:30:27+05:30,0.76885438,21:30:27,2025-10-05
2025-10-05 21:30:28+05:30,0.70074284,21:30:28,2025-10-05
2025-10-05 21:30:29+05:30,0.78642199,21:30:29,2025-10-05
2025-10-05 21:30:30+05:30,0.70810962,21:30:30,2025-10-05
2025-10-05 21:30:31+05:30,0.70778232,21:30:31,2025-10-05
2025-10-05 21:30:32+05:30,0.73208591,21:30:32,2025-10-05
2025-10-05 21:30:33+05:30,0.72715431,21:30:33,2025-10-05
2025-10-05 21:30:34+05:30,0.79625353,21:30:34,2025-10-05
2025-10-05 21:30:36+05:30,0.71315434,21:30:36,2025-10-05
2025-10-05 21:30:37+05:30,0.75753631,21:30:37,2025-10-05
2025-10-05 21:30:38+05:30,0.69851505,21:30:38,2025-10-05
2025-10-05 21:30:39+05:30,0.79135557,21:30:39,2025-10-05
2025-10-05 21:30:40+05:30,0.76463876,21:30:40,2025-10-05
2025-10-05 21:30:41+05:30,0.77242844,21:30:41,2025-10-05
2025-10-05 21:30:42+05:30,0.70031295,21:30:42,2025-10-05
2025-10-05 21:30:43+05:30,0.77225508,21:30:43,2025-10-05
2025-10-05 21:30:44+05:30,0.74789274,21:30:44,2025-10-05
2025-10-05 21:30:45+05:30,0.79552459,21:30:45,2025-10-05
2025-10-05 21:30:46+05:30,0.77526377,21:30:46,2025-10-05
2025-10-05 21:30:47+05:30,0.70509497,21:30:47,2025-10-05
2025-10-05 21:30:48+05:30,0.77404093,21:30:48,2025-10-05
2025-10-05 21:30:49+05:30,0.73578740,21:30:49,2025-10-05
2025-10-05 21:30:51+05:30,0.77997353,21:30:51,2025-10-05
2025-10-05 21:30:52+05:30,0.77077476,21:30:52,2025-10-05
2025-10-05 21:30:53+05:30,0.74182558,21:30:53,2025-10-05
2025-10-05 21:30:54+05:30,0.74577451,21:30:54,2025-10-05
2025-10-05 21:30:55+05:30,0.70578733,21:30:55,2025-10-05
2025-10-05 21:30:56+05:30,0.78262471,21:30:56,2025-10-05
2025-10-05 21:30:57+05:30,0.77717627,21:30:57,2025-10-05
2025-10-05 21:30:58+05:30,0.71179048,21:30:58,2025-10-05
2025-10-05 21:30:59+05:30,0.78147855,21:30:59,2025-10-05
2025-10-05 21:31:00+05:30,0.77284505,21:31:00,2025-10-05
2025-10-05 21:31:01+05:30,0.77898913,21:31:01,2025-10-05
2025-10-05 21:31:02+05:30,0.72189886,21:31:02,2025-10-05
2025-10-05 21:31:03+05:30,0.75670147,21:31:03,2025-10-05
2025-10-05 21:31:04+05:30,0.78209635,21:31:04,2025-10-05
2025-10-05 21:31:05+05:30,0.78222126,21:31:05,2025-10-05
2025-10-05 21:31:06+05:30,0.75088845,21:31:06,2025-10-05
2025-10-05 21:31:07+05:30,0.72668275,21:31:07,2025-10-05
2025-10-05 21:31:09+05:30,0.73996331,21:31:09,2025-10-05
2025-10-05 21:31:10+05:30,0.78634535,21:31:10,2025-10-05
2025-10-05 21:31:11+05:30,0.73218429,21:31:11,2025-10-05
2025-10-05 21:31:12+05:30,0.72479484,21:31:12,2025-10-05
2025-10-05 21:31:13+05:30,0.79446554,21:31:13,2025-10-05
2025-10-05 21:31:14+05:30,0.77803882,21:31:14,2025-10-05
2025-10-05 21:31:15+05:30,0.77573741,21:31:15,2025-10-05
2025-10-05 21:31:16+05:30,0.74427625,21:31:16,2025-10-05
2025-10-05 21:31:17+05:30,0.71240141,21:31:17,2025-10-05
2025-10-05 21:31:18+05:30,0.75100084,21:31:18,2025-10-05
2025-10-05 21:31:19+05:30,0.70618328,21:31:19,2025-10-05
2025-10-05 21:31:20+05:30,0.79590512,21:31:20,2025-10-05
2025-10-05 21:31:21+05:30,0.73159107,21:31:21,2025-10-05
2025-10-05 21:31:22+05:30,0.78538607,21:31:22,2025-10-05
2025-10-05 21:31:23+05:30,0.71330993,21:31:23,2025-10-05
2025-10-05 21:31:24+05:30,0.79536813,21:31:24,2025-10-05
2025-10-05 21:31:25+05:30,0.76499742,21:31:25,2025-10-05
2025-10-05 21:31:27+05:30,0.73872792,21:31:27,2025-10-05
2025-10-05 21:31:28+05:30,0.75412392,21:31:28,2025-10-05
2025-10-05 21:31:29+05:30,0.75714922,21:31:29,2025-10-05
2025-10-05 21:31:30+05:30,0.69739799,21:31:30,2025-10-05
2025-10-05 21:31:31+05:30,0.76269295,21:31:31,2025-10-05
2025-10-05 21:31:32+05:30,0.70270801,21:31:32,2025-10-05
2025-10-05 21:31:33+05:30,0.69877107,21:31:33,2025-10-05
2025-10-05 21:31:34+05:30,0.75435470,21:31:34,2025-10-05
2025-10-05 21:31:35+05:30,0.74553245,21:31:35,2025-10-05
2025-10-05 21:31:36+05:30,0.75089820,21:31:36,2025-10-05
2025-10-05 21:31:37+05:30,0.76267330,21:31:37,2025-10-05
2025-10-05 21:31:38+05:30,0.75034827,21:31:38,2025-10-05
2025-10-05 21:31:39+05:30,0.76327698,21:31:39,2025-10-05
2025-10-05 21:31:40+05:30,0.79098099,21:31:40,2025-10-05
2025-10-05 21:31:41+05:30,0.73229257,21:31:41,2025-10-05
2025-10-05 21:31:42+05:30,0.72211299,21:31:42,2025-10-05
2025-10-05 21:31:43+05:30,0.70961579,21:31:43,2025-10-05
2025-10-05 21:31:45+05:30,0.76133055,21:31:45,2025-10-05
2025-10-05 21:31:46+05:30,0.69778322,21:31:46,2025-10-05
2025-10-05 21:31:47+05:30,0.78909529,21:31:47,2025-10-05
2025-10-05 21:31:48+05:30,0.71592157,21:31:48,2025-10-05
2025-10-05 21:31:49+05:30,0.74869088,21:31:49,2025-10-05
2025-10-05 21:31:50+05:30,0.70280633,21:31:50,2025-10-05
2025-10-05 21:31:51+05:30,0.78805908,21:31:51,2025-10-05
2025-10-05 21:31:52+05:30,0.74854707,21:31:52,2025-10-05
2025-10-05 21:31:53+05:30,0.77054574,21:31:53,2025-10-05
2025-10-05 21:31:54+05:30,0.76417342,21:31:54,2025-10-05
2025-10-05 21:31:55+05:30,0.73476077,21:31:55,2025-10-05
2025-10-05 21:31:56+05:30,0.75168826,21:31:56,2025-10-05
2025-10-05 21:31:57+05:30,0.75230012,21:31:57,2025-10-05
2025-10-05 21:31:59+05:30,0.78076833,21:31:59,2025-10-05
2025-10-05 21:32:00+05:30,0.79158216,21:32:00,2025-10-05
2025-10-05 21:32:01+05:30,0.75519148,21:32:01,2025-10-05
2025-10-05 21:32:02+05:30,0.78643819,21:32:02,2025-10-05
2025-10-05 21:32:03+05:30,0.71970792,21:32:03,2025-10-05
2025-10-05 21:32:04+05:30,0.79292163,21:32:04,2025-10-05
2025-10-05 21:32:05+05:30,0.74476789,21:32:05,2025-10-05
2025-10-05 21:32:06+05:30,0.78759456,21:32:06,2025-10-05
2025-10-05 21:32:07+05:30,0.74185087,21:32:07,2025-10-05
2025-10-05 21:32:08+05:30,0.70941655,21:32:08,2025-10-05
2025-10-05 21:32:09+05:30,0.71071062,21:32:09,2025-10-05
2025-10-05 21:32:10+05:30,0.73746203,21:32:10,2025-10-05
2025-10-05 21:32:11+05:30,0.79674121,21:32:11,2025-10-05
2025-10-05 21:32:13+05:30,0.78342525,21:32:13,2025-10-05
2025-10-05 21:32:14+05:30,0.77633366,21:32:14,2025-10-05
2025-10-05 21:32:15+05:30,0.72286878,21:32:15,2025-10-05
2025-10-05 21:32:16+05:30,0.77445153,21:32:16,2025-10-05
2025-10-05 21:32:17+05:30,0.77746618,21:32:17,2025-10-05
2025-10-05 21:32:18+05:30,0.73285342,21:32:18,2025-10-05
2025-10-05 21:32:19+05:30,0.76184781,21:32:19,2025-10-05
2025-10-05 21:32:20+05:30,0.70872813,21:32:20,2025-10-05
2025-10-05 21:32:21+05:30,0.77958571,21:32:21,2025-10-05
2025-10-05 21:32:22+05:30,0.70555093,21:32:22,2025-10-05
2025-10-05 21:32:23+05:30,0.71452552,21:32:23,2025-10-05
2025-10-05 21:32:24+05:30,0.78246831,21:32:24,2025-10-05
2025-10-05 21:32:25+05:30,0.74536446,21:32:25,2025-10-05
2025-10-05 21:32:26+05:30,0.70634967,21:32:26,2025-10-05
2025-10-05 21:32:27+05:30,0.70187044,21:32:27,2025-10-05
2025-10-05 21:32:28+05:30,0.77712314,21:32:28,2025-10-05
2025-10-05 21:32:30+05:30,0.75608788,21:32:30,2025-10-05
2025-10-05 21:32:31+05:30,0.78564216,21:32:31,2025-10-05
2025-10-05 21:32:32+05:30,0.77151630,21:32:32,2025-10-05
2025-10-05 21:32:33+05:30,0.76447564,21:32:33,2025-10-05
2025-10-05 21:32:34+05:30,0.71968980,21:32:34,2025-10-05
2025-10-05 21:32:35+05:30,0.75971857,21:32:35,2025-10-05
2025-10-05 21:32:36+05:30,0.79029217,21:32:36,2025-10-05
2025-10-05 21:32:37+05:30,0.74275439,21:32:37,2025-10-05
2025-10-05 21:32:38+05:30,0.75606463,21:32:38,2025-10-05
2025-10-05 21:32:39+05:30,0.76583199,21:32:39,2025-10-05
2025-10-05 21:32:40+05:30,0.78338700,21:32:40,2025-10-05
2025-10-05 21:32:41+05:30,0.79047816,21:32:41,2025-10-05
2025-10-05 21:32:42+05:30,0.74744908,21:32:42,2025-10-05
2025-10-05 21:32:43+05:30,0.78828647,21:32:43,2025-10-05
2025-10-05 21:32:44+05:30,0.76714665,21:32:44,2025-10-05
2025-10-05 21:32:45+05:30,0.76043418,21:32:45,2025-10-05
2025-10-05 21:32:47+05:30,0.79343038,21:32:47,2025-10-05
2025-10-05 21:32:48+05:30,0.78339242,21:32:48,2025-10-05
2025-10-05 21:32:49+05:30,0.74678116,21:32:49,2025-10-05
2025-10-05 21:32:50+05:30,0.76887442,21:32:50,2025-10-05
2025-10-05 21:32:51+05:30,0.79151474,21:32:51,2025-10-05
2025-10-05 21:32:52+05:30,0.71956295,21:32:52,2025-10-05
2025-10-05 21:32:53+05:30,0.71965549,21:32:53,2025-10-05
2025-10-05 21:32:54+05:30,0.72996039,21:32:54,2025-10-05
2025-10-05 21:32:55+05:30,0.70250521,21:32:55,2025-10-05
2025-10-05 21:32:56+05:30,0.71310484,21:32:56,2025-10-05
2025-10-05 21:32:57+05:30,0.76254206,21:32:57,2025-10-05
2025-10-05 21:32:58+05:30,0.73168534,21:32:58,2025-10-05
2025-10-05 21:32:59+05:30,0.77855063,21:32:59,2025-10-05
2025-10-05 21:33:00+05:30,0.70764571,21:33:00,2025-10-05
2025-10-05 21:33:02+05:30,0.77069671,21:33:02,2025-10-05
2025-10-05 21:33:03+05:30,0.72526449,21:33:03,2025-10-05
2025-10-05 21:33:04+05:30,0.72480918,21:33:04,2025-10-05
2025-10-05 21:33:05+05:30,0.79647011,21:33:05,2025-10-05
2025-10-05 21:33:06+05:30,0.79257111,21:33:06,2025-10-05
2025-10-05 21:33:07+05:30,0.76679174,21:33:07,2025-10-05
2025-10-05 21:33:08+05:30,0.73307336,21:33:08,2025-10-05
2025-10-05 21:33:09+05:30,0.79116940,21:33:09,2025-10-05
2025-10-05 21:33:10+05:30,0.70280192,21:33:10,2025-10-05
2025-10-05 21:33:11+05:30,0.76895030,21:33:11,2025-10-05
2025-10-05 21:33:12+05:30,0.78031021,21:33:12,2025-10-05
2025-10-05 21:33:13+05:30,0.79250204,21:33:13,2025-10-05
2025-10-05 21:33:14+05:30,0.78930558,21:33:14,2025-10-05
2025-10-05 21:33:15+05:30,0.73378123,21:33:15,2025-10-05
2025-10-05 21:33:16+05:30,0.75933740,21:33:16,2025-10-05
2025-10-05 21:33:17+05:30,0.73337637,21:33:17,2025-10-05
2025-10-05 21:33:19+05:30,0.73996108,21:33:19,2025-10-05
2025-10-05 21:33:20+05:30,0.79282836,21:33:20,2025-10-05
2025-10-05 21:33:21+05:30,0.77824536,21:33:21,2025-10-05
2025-10-05 21:33:22+05:30,0.75791337,21:33:22,2025-10-05
2025-10-05 21:33:23+05:30,0.78622795,21:33:23,2025-10-05
2025-10-05 21:33:24+05:30,0.78936829,21:33:24,2025-10-05
2025-10-05 21:33:25+05:30,0.73797506,21:33:25,2025-10-05
2025-10-05 21:33:26+05:30,0.75030804,21:33:26,2025-10-05
2025-10-05 21:33:28+05:30,0.71817767,21:33:28,2025-10-05
2025-10-05 21:33:29+05:30,0.73850956,21:33:29,2025-10-05
2025-10-05 21:33:31+05:30,0.76225317,21:33:31,2025-10-05
2025-10-05 21:33:33+05:30,0.71770074,21:33:33,2025-10-05
2025-10-05 21:33:34+05:30,0.79065640,21:33:34,2025-10-05
2025-10-05 21:33:35+05:30,0.75169806,21:33:35,2025-10-05
2025-10-05 21:33:37+05:30,0.71413663,21:33:37,2025-10-05
2025-10-05 21:33:38+05:30,0.79714429,21:33:38,2025-10-05
2025-10-05 21:33:39+05:30,0.78945951,21:33:39,2025-10-05
2025-10-05 21:33:40+05:30,0.72551652,21:33:40,2025-10-05
2025-10-05 21:33:41+05:30,0.79580189,21:33:41,2025-10-05
2025-10-05 21:33:42+05:30,0.79366795,21:33:42,2025-10-05
2025-10-05 21:33:43+05:30,0.75671137,21:33:43,2025-10-05
2025-10-05 21:33:45+05:30,0.73627923,21:33:45,2025-10-05
2025-10-05 21:33:46+05:30,0.75959438,21:33:46,2025-10-05
2025-10-05 21:33:47+05:30,0.74981576,21:33:47,2025-10-05
2025-10-05 21:33:48+05:30,0.71001055,21:33:48,2025-10-05
2025-10-05 21:33:49+05:30,0.70104402,21:33:49,2025-10-05
2025-10-05 21:33:50+05:30,0.79000181,21:33:50,2025-10-05
2025-10-05 21:33:51+05:30,0.77549619,21:33:51,2025-10-05
2025-10-05 21:33:52+05:30,0.75677278,21:33:52,2025-10-05
2025-10-05 21:33:53+05:30,0.74076328,21:33:53,2025-10-05
2025-10-05 21:33:54+05:30,0.75364903,21:33:54,2025-10-05
2025-10-05 21:33:55+05:30,0.73094923,21:33:55,2025-10-05
2025-10-05 21:33:57+05:30,0.79057168,21:33:57,2025-10-05
2025-10-05 21:33:58+05:30,0.74726462,21:33:58,2025-10-05
2025-10-05 21:33:59+05:30,0.74308603,21:33:59,2025-10-05
2025-10-05 21:34:00+05:30,0.76609995,21:34:00,2025-10-05
2025-10-05 21:34:01+05:30,0.72731904,21:34:01,2025-10-05
2025-10-05 21:34:02+05:30,0.74563639,21:34:02,2025-10-05
2025-10-05 21:34:03+05:30,0.75282131,21:34:03,2025-10-05
2025-10-05 21:34:04+05:30,0.70374725,21:34:04,2025-10-05
2025-10-05 21:34:05+05:30,0.71774937,21:34:05,2025-10-05
2025-10-05 21:34:06+05:30,0.76164247,21:34:06,2025-10-05
2025-10-05 21:34:08+05:30,0.73495424,21:34:08,2025-10-05
2025-10-05 21:34:09+05:30,0.78952160,21:34:09,2025-10-05
2025-10-05 21:34:10+05:30,0.70099137,21:34:10,2025-10-05
2025-10-05 21:34:11+05:30,0.70405989,21:34:11,2025-10-05
2025-10-05 21:34:12+05:30,0.75186163,21:34:12,2025-10-05
2025-10-05 21:34:13+05:30,0.74799041,21:34:13,2025-10-05
2025-10-05 21:34:14+05:30,0.77144654,21:34:14,2025-10-05
2025-10-05 21:34:16+05:30,0.74701246,21:34:16,2025-10-05
2025-10-05 21:34:17+05:30,0.77556511,21:34:17,2025-10-05
2025-10-05 21:34:18+05:30,0.76173429,21:34:18,2025-10-05
2025-10-05 21:34:19+05:30,0.79900378,21:34:19,2025-10-05
2025-10-05 21:34:21+05:30,0.79501559,21:34:21,2025-10-05
2025-10-05 21:34:22+05:30,0.78446766,21:34:22,2025-10-05
2025-10-05 21:34:23+05:30,0.73588757,21:34:23,2025-10-05
2025-10-05 21:34:24+05:30,0.78812464,21:34:24,2025-10-05
2025-10-05 21:34:26+05:30,0.73259463,21:34:26,2025-10-05
2025-10-05 21:34:27+05:30,0.72182023,21:34:27,2025-10-05
2025-10-05 21:34:28+05:30,0.78266286,21:34:28,2025-10-05
2025-10-05 21:34:30+05:30,0.74642163,21:34:30,2025-10-05
2025-10-05 21:34:31+05:30,0.78177081,21:34:31,2025-10-05
2025-10-05 21:34:33+05:30,0.76822274,21:34:33,2025-10-05
2025-10-05 21:34:34+05:30,0.75168188,21:34:34,2025-10-05
2025-10-05 21:34:35+05:30,0.78892730,21:34:35,2025-10-05
2025-10-05 21:34:36+05:30,0.75042292,21:34:36,2025-10-05
2025-10-05 21:34:39+05:30,0.79340803,21:34:39,2025-10-05
2025-10-05 21:34:40+05:30,0.78235916,21:34:40,2025-10-05
2025-10-05 21:34:41+05:30,0.71374460,21:34:41,2025-10-05
2025-10-05 21:34:43+05:30,0.70186880,21:34:43,2025-10-05
2025-10-05 21:34:44+05:30,0.70697447,21:34:44,2025-10-05
2025-10-05 21:34:45+05:30,0.77077921,21:34:45,2025-10-05
2025-10-05 21:34:46+05:30,0.77996277,21:34:46,2025-10-05
2025-10-05 21:34:48+05:30,0.73218787,21:34:48,2025-10-05
2025-10-05 21:34:49+05:30,0.71921821,21:34:49,2025-10-05
2025-10-05 21:34:50+05:30,0.79026972,21:34:50,2025-10-05
2025-10-05 21:34:52+05:30,0.74358719,21:34:52,2025-10-05
2025-10-05 21:34:53+05:30,0.71510320,21:34:53,2025-10-05
2025-10-05 21:34:54+05:30,0.70087982,21:34:54,2025-10-05
2025-10-05 21:34:56+05:30,0.77199694,21:34:56,2025-10-05
2025-10-05 21:34:57+05:30,0.70146160,21:34:57,2025-10-05
2025-10-05 21:34:58+05:30,0.79981809,21:34:58,2025-10-05
2025-10-05 21:35:00+05:30,0.78521678,21:35:00,2025-10-05
2025-10-05 21:35:02+05:30,0.79693480,21:35:02,2025-10-05
2025-10-05 21:35:03+05:30,0.70126679,21:35:03,2025-10-05
2025-10-05 21:35:04+05:30,0.72242754,21:35:04,2025-10-05
2025-10-05 21:35:06+05:30,0.74066117,21:35:06,2025-10-05
2025-10-05 21:35:07+05:30,0.73587144,21:35:07,2025-10-05
2025-10-05 21:35:08+05:30,0.71284957,21:35:08,2025-10-05
2025-10-05 21:35:09+05:30,0.75914981,21:35:09,2025-10-05
2025-10-05 21:35:11+05:30,0.79362203,21:35:11,2025-10-05
2025-10-05 21:35:12+05:30,0.74375222,21:35:12,2025-10-05
2025-10-05 21:35:14+05:30,0.77513970,21:35:14,2025-10-05
2025-10-05 21:35:15+05:30,0.76790262,21:35:15,2025-10-05
